text,label
kalau jarak puncak ke rumahmu cuma 2 5 km gini apakah sempet ngetwit selamatkan diri ngunsi kemana amp bawa apa aja dll btw ini letusan merapi kemarin pagi untuk teman teman twitter jangan panik berlebihan amp berdoa aja agar diberikan keselamatan dentuman krakatau gempa,0
" Gempa Mag:5.2, 19/01/2021 12:01:03 (Pusat gempa di laut 127 km TimurLaut Alor), Kedlmn:434 Km Dirasakan (MMI) II Oelamasi, BMKG",1
kami sampaikan kepedulian pelni dengan menggunakan km egon home base surabaya menghimpun bantuan untuk korban banjir di kalimantan selatan dengan posko di batulicin dan gempa di sulawesi barat dengan posko di pare pare,0
hassan karena ulama dikriminalisasi longsor ada banjir ada gempa ada skrg gunung erupsi tinggal tsunaminya aja blm bencana kok di borong,0
" Gempa Magnitudo: 5.2, Kedalaman: 10 km, 06 Jun 2021 16:07:31 WIB, Koordinat: 3.07 LU-126.61 BT (103 km BaratDaya MELONGUANE-SULUT), Tidak berpotensi tsunami BMKG ",1
Awanpanas guguran Merapi tanggal 20 April 2021 pukul 04.11 WIB tercatat di seismogram dgn amplitudo max 30 mm dan durasi max 113 detik. Jarak luncur ?1.300 m ke arah barat daya. MerapiSiaga sejak 5 November 2020,1
" Gempa Mag:3.5, 06-Mar-21 12:04:41 WIB, Lok:3.57 LS, 122.15 BT (Pusat gempa berada di darat 6.4 km Tenggara Labungga), Kedlmn:10 Km Dirasakan (MMI) III Wanggudu, Konawe Utara, III Andowia, Konawe Utara, III Asera, Konawe Utara BMKG ",1
Awanpanas guguran Merapi tanggal 26 Mei 2021 pukul 04.04 WIB tercatat di seismogram dengan amplitudo 22 mm dan durasi 124 detik. Jarak luncur 1.800 m ke arah barat daya MerapiSiaga sejak 5 November 2020,1
" Gempa Dirasakan Magnitudo: 3.4, Kedalaman: 3 km, 01 Mei 2021 08:44:16 WIB, Koordinat: 5.85 LU-95.30 BT (Pusat gempa berada di laut 5 km BaratDaya Kota Sabang), Dirasakan (MMI): II Sabang BMKG ",1
bang tolong tanyain bintang deh aku tu udah 4 kali dalam 2 minggu ini ngimpi ada tsunami trs tapi itu didaerah twmpat aku sendiri pantainya fyi aku di jogja bagian selatan,0
psbb telah dilaksanakan di 4 provinsi dan 72 kab kota efektivitas pelaksanaan psbb ini masih bervariasi ada daerah dengan kasus covid 19 turun secara gradual konsisten namun tidak drastis ada yang turun namun fluktuatif ada yang tidak berubah sebelum dan sesudah psbb,0
mbuul halo saya bencana bot untuk melaporkan banjir di sekitarmu silakan balas dengan banjir,0
" Gempa Mag:3.5, 14-Jan-21 15:35:14 WIB, Lok:2.50 LS, 120.76 BT (Pusat gempa berada di darat 40 km Barat Laut Malili Luwu Timur), Kedlmn:10 Km Dirasakan (MMI) II-III Mangkutana BMKG ",1
Salah satu upaya pencegahan banjir bandang yang dapat dilakukan oleh komunitas yakni susur sungai yang merupakan aktivitas menyusuri sungai untuk melihat sepanjang daerah aliran sungai terdapat hambatan/sumbatan. Selengkapnya : SiapUntukSelamat,0
" Gempa Mag:4.1, 24/11/2020 00:08:28 (Pusat gempa di laut 67 km Barat Daya Jembrana), Kedlmn:78 Km Dirasakan (MMI) II Badung, BMKG",1
" Gempa Magnitudo: 5.5, Kedalaman: 10 km, 17 Feb 2021 02:09:38 WIB, Koordinat: 2.76 LS-139.36 BT (60 km BaratLaut KAB-JAYAPURA-PAPUA), Tidak berpotensi tsunami BMKG ",1
" Gempa Mag:2.9, 15-Mar-21 11:35:59 WIB, Lok:3.27 LS, 128.41 BT (Pusat gempa berada di Darat 10km TimurLaut Kairatu-SBB), Kedlmn:10 Km Dirasakan (MMI) II Kairatu BMKG ",1
" Gempa Mag:5.0, 24-Oct-20 15:21:59 WIB, Lok:1.91 LS,138.42 BT (37 km BaratDaya SARMI-PAPUA), Kedalaman:10 Km, tidak berpotensi tsunami BMKG",1
" Gempa Mag:2.7, 11/12/2020 19:41:25 (Pusat gempa di laut 76 km barat daya Kaimana), Kedlmn:10 Km Dirasakan (MMI) II Kaimana, BMKG",1
berbagai bencana yang sedang di landa pesawat jatuh sriwijaya gempa bumi sulsel banjir di kalsel sumedang solok erupsi merapi semeru dll yg masih rahasia allah swt semoga semua lekas membaik prayindonesia,0
" Gempa Mag:5.1, 12-Mei-21 03:44:42 WIB, Lok:1.60 LS, 99.29 BT (Pusat gempa berada di darat 55 km Barat Laut Kepulauan Mentawai), Kedlmn:17 Km Dirasakan (MMI) II-III Mentawai, I - II Padang BMKG ",1
ramai perbincangan soal perempuan haid masih bisa berpuasa lembaga lembaga agama islam menolak dan mengecam alasan tersebut karena tak sesuai ketentuan,0
" Gempa Mag:3.2, 29-Jan-21 22:36:20 WIB, Lok:5.11 LS, 103.75 BT (Pusat gempa berada di laut 22 km barat laut Pesisir Barat), Kedlmn:9 Km Dirasakan (MMI) II-III Liwa BMKG ",1
"Awanpanas guguran G. Merapi terjadi pada tanggal 28/03/2019 pukul 06.34 WIB, durasi 124.56 detik, jarak luncur 1250 m ke arah hulu kali Gendol. StatusWaspada sejak 21 Mei 2018",1
" Gempa Mag:6.1, 03-Jun-21 17:09:58 WIB, Lok:0.35 LU, 126.22 BT (Pusat gempa berada dilaut 135Km BaratDaya Ternate), Kedlmn:10 Km Dirasakan (MMI) III Ternate, II - III Labuha, II - III Manado BMKG ",1
" Gempa Mag:2.8, 19-Mei-21 22:31:11 WIB, Lok:7.13 LS, 107.43 BT (Pusat gempa berada di darat 21 km barat laut Kab. Bandung), Kedlmn:4 Km Dirasakan (MMI) II-III Kab. Bandung BMKG ",1
" Gempa Magnitudo: 5.5, Kedalaman: 10 km, 14 Feb 2021 16:44:46 WIB, Koordinat: 1.11 LU-119.93 BT (95 km BaratLaut TOLI-TOLI-SULTENG), Tidak berpotensi tsunami BMKG ",1
" Gempa Mag:5.0, 16-Jan-21 06:32:54 WIB, Lok:2.89 LS,119.03 BT (20 km TimurLaut MAJENE-SULBAR), Kedlmn:10 Km, tdk berpotensi tsunami BMKG ",1
kata mereka cintailah satu saja jika ada dua atau banyak pilihan dewasalah kamu memilih tapi bagaimana jika aku mencintai kalian mencintai angin yang gugurkan daun mencintai rembulan dan gelap malam atau bahkan badai sekalipun,0
mesti kita komplain nih bmkg ngapain post tentang gempa ya,1
ini kali kedua anas alimi melelang gitar bertanda tangan personel megadeth pada tahun 2018 dia melepas gitarnya rp 150 juta untuk disumbangkan bagi korban gempa palu dan donggala lelang covid 19,0
indonesia beda mas itu gempa tapi bukan efek dari anak krakatau cek aja di,0
" Gempa Mag:3.3, 30-Des-20 07:36:39 WIB, Lok:3.62 LS, 128.20 BT (Pusat gempa berada di darat 9 km utara Ambon), Kedlmn:10 Km Dirasakan (MMI) II-III Ambon BMKG ",1
" Gempa Mag:4.7, 02-Feb-21 21:44:59 WIB, Lok:4.07 LU, 126.60 BT (Pusat gempa berada di laut 11 km Barat Laut Melonguane), Kedlmn:10 Km Dirasakan (MMI) III Melonguane BMKG ",1
" Gempa Mag:3.0, 15-Nov-20 06:01:11 WIB, Lok:7.16 LS, 107.50 BT (Pusat gempa berada di darat 15 km barat daya Kabupaten Bandung), Kedlmn:14 Km Dirasakan (MMI) II Rancabali BMKG ",1
per 31 agustus kemarin terdapat kurang lebih 175 ribu kasus positif covid 19 di indonesia dari 2 23 juta pengujian kita tetap berupaya keras terutama untuk menurunkan tingkat kematian sekaligus agar tidak kehilangan kendali dalam penanganan penyebaran covid 19,0
" Gempa Dirasakan Magnitudo: 5.5, Kedalaman: 110 km, 27 Mar 2021 16:46:13 WIB, Koordinat: 1.56 LU-127.06 BT (Pusat gempa berada di laut 63 km Barat Laut Halmahera Barat), Dirasakan (MMI): I-II Tahuna BMKG ",1
" Gempa Mag:5.2, 03-Feb-21 15:25:38 WIB, Lok:3.01 LS,118.82 BT (9 km BaratLaut MAJENE-SULBAR), Kedlmn:18 Km, tdk berpotensi tsunami BMKG ",1
kepolisian negara ri memasuki usia 74 tahun di saat dunia tengah menghadapi pandemi polri kini juga dituntut untuk bersama tni membantu mendisiplinkan masyarakat menerapkan protokol kesehatan dalam kesiapan menjalani adaptasi kehidupan baru dirgahayu bhayangkara indonesia,0
" Gempa Mag:5.3, 10-Feb-21 17:03:12 WIB, Lok:4.81 LU,127.28 BT (112 km TimurLaut MELONGUANE-SULUT), Kedlmn:10 Km, tdk berpotensi tsunami BMKG ",1
kira kira nih apa yg bikin orang bisa kayak gitu apa yg dilakukan ahok dan jokowi,0
" Gempa Mag:5.5, 10-Nov-20 07:52:32 WIB, Lok:6.33 LS, 104.00 BT (Pusat gempa berada di laut 121 km BaratDaya Tanggamus), Kedlmn:10 Km Dirasakan (MMI) III Limau, III Ulubelu, III Liwa, III Tanggamus BMKG ",1
"14. Dampak banjir di Lampung Tengah menyebab 6 orang tewas. 458 KK terdampak dan ratusan rumah terendam itu itu diantaranya berada di Kampung Goras Jaya sebanyak 276 KK, Sinar Banten 161 KK, Kesuma Jaya 12 KK dan Kesumadadi 9 KK. Penanganan darurat masih terus dilakukan.",1
terkait percepatan pembangunan pelabuhan patimban saya juga meminta jajaran terkait untuk memperhatikan dampak sosial ekonomi bagi para nelayan setempat apabila terdapat nelayan setempat yang mungkin terdampak oleh pembangunan tersebut agar segera diberi bantuan,0
" Gempa Mag:3.2, 11-Mar-21 04:41:31 WIB, Lok:2.89 LS, 140.41 BT (Pusat gempa berada di darat 34 km tenggara Jayapura), Kedlmn:10 Km Dirasakan (MMI) III Jayapura BMKG ",1
then i found this yg jadi masalah bmkg juga gak update apapun biasanya gempa 2 sr pun ada updatenya ini dentuman getaran di depok pamulang jaksel kedengaran berkali kali,1
"Info Gempa Magnitudo:5.1 SR, 22-Apr-16 11:47:48 WIB, Lok:7.24 LS,129.88 BT (167 km BaratLaut MALUKUTENGGARABRT), Kedlmn:156 Km ::BMKG",1
aplikasi bmkg ngasih kita alert gempa bumi tsunami cuaca buruk tapi gk tau kalo erupsi gunung,1
" Gempa Mag:5.9, 25/10/2020 07:56:45 (Pusat gempa di laut 90 km BaratDaya kab Pangandaran), Kedlmn:10 Km Dirasakan (MMI) III-IV Sukabumi, III Cilacap, II-III Kabupaten Bandung, III Kuningan , BMKG",1
Awanpanas guguran Merapi tanggal 3 April 2021 pukul 3.17 WIB tercatat di seismogram dengan amplitudo 45 mm dan durasi 116 detik. Jarak luncur ?1.300 m ke arah barat daya. MerapiSiaga sejak 5 November 2020,1
" Gempa Mag:4.5, 22-Nov-20 09:33:51 WIB, Lok:0.74 LS, 127.65 BT (Pusat gempa berada di darat 20 km Tenggara Labuha), Kedlmn:10 Km Dirasakan (MMI) II Labuha BMKG ",1
"Awanpanas guguran Merapi tanggal 11 Juni 2021 pukul 10.38 WIB tercatat di seismogram dengan amplitudo 40 mm dan durasi 127 detik. Visual kabut, estimasi jarak luncur 1.500 m ke arah barat daya. MerapiSiaga sejak 5 November 2020 ",1
" Gempa Mag:4.7, 14-Feb-21 07:39:57 WIB, Lok:8.92 LS, 116.96 BT (Pusat gempa berada di darat 21 km Tenggara Sumbawa Barat), Kedlmn:10 Km Dirasakan (MMI) II Mataram, II Sumbawa Barat, II Loteng, II Denpasar, II Kuta BMKG ",1
" Gempa Mag:3.7, 15-Feb-21 21:52:27 WIB, Lok:3.02 LU, 97.44 BT (Pusat gempa berada di darat 37 km Tenggara Kab. Aceh Selatan), Kedlmn:5 Km Dirasakan (MMI) II-III Tapaktuan BMKG ",1
" Gempa Mag:2.8, 23/10/2020 18:38:52 (Pusat gempa di darat 20 km Timur Laut Luwu Timur), Kedlmn:10 Km Dirasakan (MMI) II Sorowako, BMKG",1
" Gempa Dirasakan Magnitudo: 4.3, Kedalaman: 12 km, 27 Apr 2021 17:28:58 WIB, Koordinat: 1.62 LS-134.37 BT (Pusat gempa berada di laut 28 km tenggara Ransiki), Dirasakan (MMI): II Ransiki BMKG ",1
" Gempa Mag:4.8, 01-Apr-21 12:00:52 WIB, Lok:8.89 LS, 113.53 BT (Pusat gempa berada di laut, 78 km Barat Daya Jember), Kedlmn:48 Km Dirasakan (MMI) II Kuta, Bali BMKG ",1
"Info Gempa Magnitudo:4.0 SR, 24-Aug-18 19:47:02 WIB, Lok:8.48 LS,116.90 BT (37 km TimurLaut LOMBOKTIMUR-NTB), Kedlmn:12 Km ::BMKG ",1
alhamdulillah gsk ada yg gangguin gubernur dki anies terkait banjir di kalteng,0
tak ada gempa dan bukan dari gunung anak krakatau lalu ini bakal di check oleh bmkg apakah petih ebuset petir ampe se jabodetabek,1
" Gempa Mag:5.7, 28-Oct-20 16:08:58 WIB, Lok:0.30 LS,124.49 BT (93 km Tenggara BOLAANGUKI-BOLSEL-SULUT), Kedalaman:10 Km, tidak berpotensi tsunami BMKG",1
lukas 21 11 dan akan terjadi gempa bumi yang dahsyat dan di berbagai tempat akan ada penyakit sampar dan kelaparan dan akan terjadi juga hal hal yang mengejutkan dan tanda tanda yang dahsyat dari langit penyakit covid gempa krakatau tanda dahsyat dentuman,0
"Info Gempa Magnitudo:3.3 SR, 31-Aug-18 09:20:31 WIB, Lok:8.23 LS,116.23 BT (16 km BaratLaut LOMBOKUTARA-NTB), Kedlmn:10 Km ::BMKG ",1
" Gempa Dirasakan Magnitudo: 3.1, Kedalaman: 5 km, 12 Mei 2021 10:19:22 WIB, Koordinat: 5.88 LU-95.28 BT (Pusat gempa berada di laut 4 km Barat Daya Kota Sabang), Dirasakan (MMI): II Sabang BMKG ",1
" Gempa Mag:4.6, 02/12/2020 20:54:48 (Pusat gempa di laut 50 km Selatan Pesawaran), Kedlmn:10 Km Dirasakan (MMI) III Pringsewu, III Pesawaran, III Natar, III Bandar Lampung, BMKG",1
pada era yg sama santi istri saya bilang dia baru pulang dari rolling stone cafe dan melihat penampilan soleh solihun sebagai komika lucu bgt katanya daya improvisasinya tinggi maka soleh saya casting utk film pertamanya,0
jangankan dentuman di jam tidur begitu ada gempa pas lagi makan di mall aja aing ga ngerasain orang orang pada sibuk melarikan diri aing mah anteng weh nungguan dahar,0
" Gempa Mag:4.4, 17-Feb-21 21:31:01 WIB, Lok:4.00 LU, 117.45 BT (Pusat gempa berada di darat 64 km timur laut Tana Tidung), Kedlmn:34 Km Dirasakan (MMI) III Tanjung Selor, III Nunukan BMKG ",1
" Gempa Mag:4.4, 21/10/2020 07:30:32 (Pusat gempa di darat 5 km Barat Laut Tomado), Kedlmn:10 Km Dirasakan (MMI) III Kulawi, BMKG",1
" Gempa Mag:2.2, 23-Mei-21 04:02:55 WIB, Lok:0.29 LS, 100.35 BT (Pusat gempa berada di darat 2 km Barat Laut Bukit Tinggi), Kedlmn:10 Km Dirasakan (MMI) I-II Bukit Tinggi BMKG ",1
berada di fase kekeringan sumber daya iyahh sumber daya keuangan,1
" Gempa Mag:4.5, 29-Nov-20 19:14:15 WIB, Lok:0.60 LU, 120.45 BT (Pusat gempa berada di darat 39 km barat laut Parigi Moutong), Kedlmn:10 Km Dirasakan (MMI) III-IV Parigi Moutong BMKG ",1
" Gempa Mag:5.2, 10-Feb-21 17:15:36 WIB, Lok:5.56 LS,101.59 BT (79 km BaratDaya ENGGANO-BENGKULU), Kedlmn:10 Km, tdk berpotensi tsunami BMKG ",1
" Gempa Mag:3.4, 19/10/2020 17:21:59 (Pusat gempa di Laut 47km baratlaut Sinabang), Kedlmn:7 Km Dirasakan (MMI) II Sinabang, BMKG",1
" Gempa Magnitudo: 5.3, Kedalaman: 11 km, 20 Mar 2021 22:02:31 WIB, Koordinat: 1.02 LU-126.93 BT (55 km BaratLaut TERNATE-MALUT), Tidak berpotensi tsunami BMKG ",1
" Gempa Dirasakan Magnitudo: 5.4, Kedalaman: 10 km, 04 Jun 2021 20:45:15 WIB, Koordinat: 0.38 LU-126.28 BT (Pusat gempa berada di laut 128 km barat daya Ternate), Dirasakan (MMI): II - III Ternate BMKG ",1
" Gempa Mag:5.1, 14-Apr-21 13:28:40 WIB, Lok:7.39 LS,105.97 BT (59 km BaratDaya BAYAH-BANTEN), Kedlmn:17 Km, tdk berpotensi tsunami BMKG ",1
zona aman yg saya maksud itu zona bukan ring of fire bencana alam paling besar mungkin hanya banjir krn kerusakan hutan atau angin puting beliung tapi ini kyknya jg gak mgkn trjadi perkara kekayaan dijarah kemudian diangkut ke jakarta itu sdh terjadi sejak orba,0
" Gempa Mag:4.4, 04-Des-20 18:29:52 WIB, Lok:9.44 LS, 116.44 BT (Pusat gempa berada dilaut, 83 km Tenggara Lombok Tengah), Kedlmn:30 Km Dirasakan (MMI) III Lombok Barat, II Mataram, II Sumbawa Barat, III Lombok Tengah BMKG ",1
tahun2 lalu sewaktu ada gempa palu lombok pemerintah bikin acara di bali sekarang ada gempa banjir dll kira2 pemerintah mau bikin acara di mana ya,0
ikhtiyar apa yang akan anda lakukan ketika semua bencana ujian berdatangan setelah berdoa dalam situasi covid19 indigo kiamat dajjal ya allah bunyi kedengeran tsunami dentuman anakkrakatau krakatau bmkg gempa merapi semeru jakarta depok magma indonesia,1
dk same energy here kadang dpa bisa lebih paham batasan mahasiswa ya ketimbang mahasiswanya sendiri wajar sih karena dpa juga pengin mahasiswa bimbingannya lulus semua,0
" Gempa Mag:4.0, 30-Des-20 01:44:15 WIB, Lok:3.99 LS, 121.40 BT (Pusat gempa berada di darat 9.9 km Tenggara Samaturu, Kab Kolaka), Kedlmn:10 Km Dirasakan (MMI) II-III Kolaka BMKG ",1
" Gempa Mag:5.3, 22-Nov-20 18:27:28 WIB, Lok:2.43 LS,127.53 BT (102 km BaratLaut SERAMBAGIANBARAT-MALUKU), Kedlmn:10 Km, tdk berpotensi tsunami BMKG ",1
mohon doa dan dukungan nya agar relawan bisa membantu penyintas banjir bantu donasi dengan klik,0
"Awanpanas guguran Merapi tanggal 2 Juni 2021 pukul 21.31 WIB tercatat di seismogram dengan amplitudo 35 mm dan durasi 130 detik. Cuaca berkabut, estimasi jarak luncur 1500 m ke arah barat daya. MerapiSiaga sejak 5 November 2020 ",1
itu jam 2an langitnya mendung ga gempa tapi ada dentuman jelas sih aki denger dr recorder juga jelas,0
anak saya kakeknya dokter hehe,0
inul daratista berharap keramaian di pasar tanah abang jelang lebaran bisa ditertibkan,0
makanya kan tiap kali gempa dimana gitu kabar ini itu yg katanya kerasa dll disini tuh gapernah ikut kerasa alhamdulillah si,0
iyaa beb gempa lumayan katanya bmkg jg udh update td,1
"Info Gempa Magnitudo:5.3 SR, 06-May-16 09:04:08 WIB, Lok:6.46 LS,104.27 BT (132 km BaratDaya TANGGAMUS-LAMPUNG), Kedlmn:10 Km ::BMKG",1
" Gempa Magnitudo: 5.0, Kedalaman: 73 km, 17 Mar 2021 23:20:50 WIB, Koordinat: 2.30 LU-128.19 BT (30 km BaratLaut DARUBA-MALUT), Tidak berpotensi tsunami BMKG ",1
" Gempa Mag:3.9, 01-Feb-21 10:56:18 WIB, Lok:8.61 LS, 120.50 BT (Pusat gempa berada di darat 4 km Timur Laut Ruteng, Manggarai), Kedlmn:10 Km Dirasakan (MMI) III-IV Ruteng BMKG ",1
" Gempa Dirasakan Magnitudo: 4.8, Kedalaman: 48 km, 01 Apr 2021 12:00:52 WIB, Koordinat: 8.89 LS-113.53 BT (Pusat gempa berada di laut, 78 km Barat Daya Jember), Dirasakan (MMI): II Kuta, Bali BMKG ",1
saat penyelundupan itu digagalkan kedua anak orangutan berumur kurang dari 1 tahun itu ditemukan di dalam keranjang buah yang ditaruh di bagasi bus,0
aduhai banjir pulak sini i hope hujan terus berhenti sampai petang and i hope kucing2 kat sekolah tu dah cari tempat tinggi untuk selamatkan diri,0
" Gempa Mag:3.3, 24-Nov-20 14:18:22 WIB, Lok:0.29 LS, 100.36 BT (Pusat gempa berada di darat 1 km BaratLaut Bukittinggi), Kedlmn:10 Km Dirasakan (MMI) II Bukittinggi BMKG ",1
" Gempa Mag:4.1, 09-Jan-21 06:17:15 WIB, Lok:5.14 LU, 95.02 BT (Pusat gempa berada di laut 66 km BaratDaya Jantho, Aceh Besar), Kedlmn:16 Km Dirasakan (MMI) III Banda Aceh BMKG ",1
"Info Gempa Magnitudo:5.0 SR, 17-Apr-16 01:08:28 WIB, Lok:0.37 LU,97.84 BT (37 km Tenggara NIASSELATAN-SUMUT), Kedlmn:10 Km ::BMKG",1
" Gempa Mag:5.2, 21/10/2020 21:35:09 (Pusat gempa di laut 33 km BaratDaya Pulau Pagai Selatan), Kedlmn:10 Km Dirasakan (MMI) II-III Pagai Utara, II-III Pagai Selatan, BMKG",1
di tengah kesibukan menghadapi pandemi ini kita memiliki pekerjaan besar lain yakni mengantisipasi kebakaran hutan dan lahan menurut bmkg sebagian besar wilayah mengalami puncak kemarau agustus mendatang jangan sampai api membesar baru kita padamkan,1
kalo lihat trending grgr dentuman gunung krakatau sampe kaca rumah geter jadi inget kena gempa 3thn lalu yg dikiranya malem ada yg masang paku bumi jadi geter semua,0
" Gempa Mag:4.3, 04-Apr-21 07:35:48 WIB, Lok:2.31 LU, 97.87 BT (Pusat gempa berada di darat 7km Tenggara Aceh Singkil), Kedlmn:29 Km Dirasakan (MMI) III Aceh Singkil BMKG ",1
bali gn agung sih aman gempa disini sama corona juga casenya ya gt deh depok gimana,0
saat mau take satu aktor menolak baca dialog di skrip karena kan gw ngga dibayar jadi gw ngga mau ngomong maka saya harus puter otak ini aktor lagi sepedaan trus saya minta mampir lokasi syuting buat main dia mau mampir difilmnya dia take pake baju sepedaan,0
yang dicari itu kelapangan hati dan kekuatan secara harta inget membangun masjid di pelosok ngasih beasiswa pendidikan ke anak yatim membangun sumber air di daerah kekeringan dan projek sosial lainnya itu membutuhkan dana,0
" Gempa Dirasakan Magnitudo: 3.1, Kedalaman: 10 km, 26 Apr 2021 20:56:57 WIB, Koordinat: 7.29 LS-114.48 BT (Pusat gempa berada dilaut 70 km timur laut Situbondo), Dirasakan (MMI): II Kepulauan Sapudi BMKG ",1
harus jadi ya sdh buang uang banyak tuh siapa tau nnt ada presiden yg berenang ditengah banjir,0
" Gempa Dirasakan Magnitudo: 2.9, Kedalaman: 1 km, 04 Jun 2021 20:46:27 WIB, Koordinat: 2.54 LU-98.78 BT (Pusat gempa berada di darat 12 km tenggara Samosir), Dirasakan (MMI): II Samosir BMKG ",1
Pada erupsi Merapi tanggal 21 Juni 2020 pukul 09.13 dan 09.27 WIB tidak terjadi awanpanas letusan maupun awanpanas guguran.,1
alhamdulillah hari ini bisa melaksanakan salat jumat di masjid baiturrahim di kompleks istana kepresidenan ini salat jumat pertama sejak pandemi covid 19 dan pemberlakuan psbb di jakarta salat jumat kali ini dilakukan dengan mengikuti protokol kesehatan yang ketat,0
"Dilaporkan Kejadian bencana Angin Puting Beliung di Prov. Sumatera Utara. Rabu, 26 Agustus 2015 Pukul 17:00 WIB, sbb :",1
" Gempa Mag:5.4, 12-Des-20 22:55:23 WIB, Lok:9.29 LS, 123.44 BT (Pusat gempa berada di laut 91 km Barat Daya Lembata), Kedlmn:107 Km Dirasakan (MMI) II-III Pantar Barat, II Lembata, II Kota Kupang, II Maumere, II Waingapu BMKG ",1
"10. Tanggal 26 Januari 2021 pukul 23:14 WIB, awanpanas guguran tercatat di seismogram dgn amplitudo 60 mm dan durasi 155 detik, tinggi kolom tak teramati, cuaca berkabut, mendung, hujan, estimasi jarak luncur 1500 m ke arah barat daya: hulu Kali Krasak dan Boyong. MerapiSiaga",1
" Gempa Mag:5.2, 13-Apr-21 22:47:31 WIB, Lok:0.71 LU, 126.10 BT (Pusat gempa berada di laut 135 km Tenggara Bitung), Kedlmn:10 Km Dirasakan (MMI) II Bitung, II Manado, II Kotamobagu BMKG ",1
" Gempa Mag:3.1, 20-Apr-21 04:39:52 WIB, Lok:3.95 LS, 122.57 BT (Pusat gempa berada di darat 5,6 km BaratLaut Kendari), Kedlmn:5 Km Dirasakan (MMI) III Kendari BMKG ",1
mungkin bisa menjelaskan,0
saya pernah pilih org gagah banget anak motor badan berkelir kalo ngomong vokalnya bagus saat saya tawari seneng banget dan pede pas hari syuting lihat kru saya seratusan orang lampu besar besar saat saya teriak action ngga ada suaranya,0
" Gempa Dirasakan Magnitudo: 3.5, Kedalaman: 2 km, 19 Mar 2021 07:06:50 WIB, Koordinat: 7.64 LS-107.96 BT (Pusat gempa berada di darat 35 km Barat Daya Kab. Tasikmalaya), Dirasakan (MMI): II Sancang, II Karangnunggal, II Cipatujah, II Salopa BMKG ",1
" Gempa Mag:4.5, 20-Okt-20 20:46:57 WIB, Lok:1.36 LS, 99.29 BT (Pusat gempa berada di laut 22 km tenggara Pulau Siberut), Kedlmn:10 Km Dirasakan (MMI) II-III Pulau Siberut BMKG ",1
" Gempa Dirasakan Magnitudo: 2.6, Kedalaman: 12 km, 06 Mar 2021 21:07:24 WIB, Koordinat: 3.43 LS-128.42 BT (Pusat gempa berada di darat 12 km Tenggara Kairatu - Seram Bagian Barat), Dirasakan (MMI): II Kairatu BMKG ",1
